Extracurricular Activities_Yes,Previous Scores,Hours Studied,Sample Question Papers Practiced,Sleep Hours,Extracurricular Activities_No,target
1.0,61,4,9,9,0.0,47.0
1.0,57,6,5,6,0.0,42.0
0.0,87,2,6,6,1.0,62.0
0.0,68,5,5,6,1.0,54.0
1.0,82,6,6,5,0.0,71.0
1.0,55,5,0,7,0.0,42.0
1.0,85,2,5,9,0.0,64.0
0.0,74,7,8,9,1.0,70.0
1.0,92,4,2,8,0.0,77.0
0.0,73,8,5,4,1.0,62.0
0.0,42,7,3,6,1.0,28.0
1.0,43,7,6,9,0.0,36.0
0.0,44,1,8,4,1.0,18.0
1.0,49,6,3,8,0.0,37.0
1.0,91,6,7,9,0.0,81.0
0.0,68,6,7,9,1.0,57.0
1.0,71,6,7,7,0.0,61.0
0.0,70,7,7,4,1.0,62.0
0.0,41,6,5,8,1.0,27.0
1.0,51,1,7,8,0.0,26.0
0.0,66,3,5,6,1.0,48.0
0.0,44,2,9,7,1.0,18.0
0.0,66,8,2,7,1.0,59.0
1.0,62,3,5,6,0.0,41.0
0.0,72,8,6,4,1.0,64.0
0.0,43,8,3,9,1.0,40.0
0.0,98,5,0,9,1.0,84.0
0.0,60,8,3,5,1.0,51.0
0.0,63,6,5,5,1.0,49.0
0.0,83,5,7,5,1.0,67.0
0.0,70,9,3,9,1.0,70.0
1.0,83,7,9,7,0.0,75.0
0.0,87,8,0,5,1.0,80.0
1.0,63,1,4,4,0.0,35.0
0.0,88,2,6,8,1.0,65.0
0.0,92,8,5,7,1.0,86.0
1.0,49,9,2,9,0.0,45.0
1.0,88,4,6,4,0.0,69.0
1.0,88,9,3,9,0.0,86.0
1.0,41,9,6,7,0.0,39.0
0.0,70,7,1,7,1.0,59.0
0.0,64,2,3,6,1.0,42.0
1.0,43,9,3,8,0.0,42.0
0.0,90,4,5,5,1.0,70.0
1.0,50,8,6,6,0.0,48.0
1.0,56,7,3,8,0.0,49.0
1.0,83,7,9,9,0.0,78.0
1.0,41,8,0,5,0.0,34.0
0.0,45,1,0,6,1.0,18.0
1.0,44,2,0,4,0.0,20.0
1.0,59,2,2,6,0.0,35.0
0.0,68,1,8,7,1.0,46.0
1.0,48,2,2,6,0.0,23.0
0.0,94,3,4,8,1.0,75.0
0.0,47,3,7,8,1.0,27.0
0.0,70,2,9,7,1.0,48.0
1.0,59,6,8,4,0.0,45.0
0.0,66,2,5,4,1.0,40.0
1.0,47,8,6,8,0.0,42.0
1.0,93,8,6,9,0.0,90.0
1.0,60,5,6,6,0.0,45.0
0.0,67,7,3,8,1.0,55.0
0.0,62,4,1,8,1.0,45.0
1.0,45,1,1,7,0.0,20.0
0.0,42,2,6,4,1.0,15.0
1.0,44,4,9,9,0.0,28.0
1.0,48,1,6,7,0.0,25.0
0.0,46,8,9,8,1.0,39.0
1.0,78,3,2,8,0.0,63.0
1.0,44,2,4,7,0.0,19.0
0.0,50,5,5,5,1.0,31.0
1.0,54,3,7,5,0.0,35.0
1.0,73,7,7,8,0.0,65.0
0.0,93,1,2,4,1.0,65.0
0.0,87,8,3,5,1.0,83.0
0.0,46,2,5,6,1.0,22.0
0.0,45,9,9,7,1.0,40.0
1.0,95,8,3,7,0.0,92.0
1.0,89,9,9,7,0.0,90.0
0.0,69,5,6,7,1.0,57.0
0.0,64,3,1,4,1.0,43.0
1.0,67,3,9,9,0.0,50.0
0.0,93,8,8,8,1.0,91.0
0.0,59,2,3,8,1.0,34.0
0.0,78,2,4,7,1.0,54.0
0.0,44,6,1,5,1.0,34.0
0.0,40,2,9,7,1.0,18.0
0.0,54,5,7,7,1.0,38.0
0.0,65,7,3,8,1.0,57.0
1.0,42,8,0,8,0.0,34.0
1.0,79,7,5,7,0.0,68.0
1.0,96,8,5,8,0.0,92.0
1.0,80,9,1,6,0.0,77.0
1.0,86,5,1,5,0.0,71.0
0.0,81,5,7,5,1.0,67.0
0.0,73,4,6,5,1.0,59.0
0.0,91,9,1,7,1.0,91.0
0.0,44,5,9,9,1.0,29.0
0.0,70,2,0,7,1.0,48.0
1.0,52,7,9,6,0.0,48.0
0.0,82,8,1,5,1.0,77.0
1.0,40,3,4,8,0.0,20.0
1.0,61,4,5,8,0.0,42.0
0.0,54,5,9,4,1.0,37.0
0.0,65,6,0,4,1.0,52.0
1.0,57,1,1,9,0.0,33.0
1.0,87,4,9,8,0.0,72.0
0.0,48,5,3,5,1.0,34.0
1.0,40,7,1,7,0.0,33.0
0.0,82,5,5,8,1.0,71.0
1.0,48,1,3,9,0.0,25.0
0.0,82,8,5,8,1.0,76.0
1.0,84,7,8,4,0.0,76.0
0.0,97,4,7,5,1.0,81.0
1.0,41,8,1,8,0.0,35.0
1.0,53,5,2,7,0.0,35.0
0.0,77,9,1,7,1.0,74.0
1.0,79,5,9,6,0.0,66.0
0.0,57,1,6,7,1.0,31.0
0.0,68,6,2,7,1.0,58.0
0.0,83,4,5,4,1.0,66.0
0.0,50,6,3,5,1.0,36.0
1.0,45,8,9,9,0.0,44.0
0.0,42,3,9,8,1.0,26.0
0.0,53,5,0,7,1.0,37.0
1.0,99,2,8,9,0.0,82.0
0.0,41,2,6,7,1.0,18.0
0.0,70,6,0,6,1.0,60.0
1.0,50,4,8,5,0.0,32.0
1.0,61,5,7,8,0.0,51.0
1.0,42,1,9,9,0.0,18.0
1.0,89,7,4,7,0.0,82.0
1.0,70,8,3,6,0.0,66.0
1.0,72,9,0,8,0.0,69.0
0.0,63,8,8,5,1.0,59.0
1.0,40,5,7,6,0.0,26.0
1.0,83,3,1,9,0.0,63.0
1.0,54,9,3,7,0.0,52.0
1.0,76,6,3,4,0.0,66.0
0.0,66,5,6,5,1.0,51.0
0.0,77,3,2,6,1.0,54.0
1.0,87,6,7,8,0.0,77.0
0.0,66,3,6,8,1.0,45.0
1.0,83,6,9,6,0.0,77.0
0.0,51,4,3,8,1.0,32.0
1.0,42,2,8,6,0.0,15.0
1.0,69,8,5,5,0.0,62.0
1.0,71,4,2,8,0.0,55.0
1.0,62,9,6,5,0.0,59.0
0.0,41,7,5,7,1.0,32.0
1.0,46,2,7,7,0.0,21.0
0.0,71,5,5,7,1.0,55.0
0.0,92,3,0,8,1.0,74.0
0.0,82,2,2,9,1.0,58.0
0.0,82,3,1,8,1.0,64.0
1.0,53,9,5,5,0.0,49.0
0.0,42,7,7,6,1.0,31.0
1.0,85,2,7,4,0.0,64.0
0.0,71,9,6,4,1.0,63.0
0.0,82,4,6,6,1.0,66.0
1.0,75,9,7,4,0.0,73.0
1.0,56,2,4,6,0.0,38.0
0.0,87,4,2,5,1.0,70.0
1.0,42,5,1,5,0.0,27.0
0.0,96,2,2,8,1.0,72.0
0.0,49,1,2,4,1.0,21.0
1.0,92,7,6,6,0.0,85.0
1.0,86,1,0,5,0.0,62.0
1.0,79,8,6,8,0.0,73.0
0.0,57,3,5,4,1.0,32.0
0.0,42,6,9,4,1.0,30.0
0.0,78,7,1,4,1.0,64.0
1.0,49,1,9,5,0.0,25.0
1.0,91,6,0,5,0.0,82.0
1.0,48,7,8,4,0.0,41.0
0.0,85,6,1,5,1.0,71.0
1.0,85,1,8,7,0.0,59.0
0.0,50,9,8,5,1.0,45.0
1.0,99,4,0,6,0.0,84.0
1.0,72,7,1,5,0.0,62.0
0.0,75,7,1,4,1.0,65.0
0.0,65,2,1,6,1.0,43.0
0.0,66,1,7,8,1.0,39.0
0.0,77,8,7,6,1.0,70.0
0.0,61,8,9,6,1.0,54.0
0.0,65,7,7,5,1.0,55.0
1.0,61,8,3,9,0.0,55.0
1.0,44,3,7,6,0.0,25.0
0.0,74,2,6,6,1.0,52.0
0.0,41,7,7,4,1.0,31.0
1.0,74,8,0,5,0.0,68.0
0.0,48,1,2,4,1.0,19.0
0.0,90,9,9,5,1.0,87.0
1.0,90,4,5,8,0.0,71.0
1.0,88,4,0,9,0.0,74.0
0.0,82,6,8,5,1.0,69.0
1.0,51,1,6,6,0.0,24.0
0.0,42,6,0,6,1.0,29.0
1.0,57,2,5,7,0.0,34.0
1.0,95,9,5,4,0.0,93.0
1.0,46,7,5,5,0.0,37.0
1.0,72,1,9,8,0.0,49.0
1.0,45,7,1,9,0.0,38.0
0.0,57,5,7,7,1.0,44.0
0.0,84,8,6,4,1.0,75.0
0.0,61,4,5,8,1.0,44.0
1.0,78,6,5,6,0.0,65.0
0.0,90,5,8,4,1.0,75.0
1.0,48,4,8,7,0.0,29.0
1.0,74,7,9,5,0.0,67.0
0.0,62,5,9,5,1.0,50.0
1.0,91,1,2,6,0.0,66.0
1.0,63,2,9,6,0.0,42.0
1.0,89,5,6,8,0.0,76.0
1.0,79,3,9,4,0.0,64.0
1.0,48,2,8,8,0.0,26.0
0.0,52,4,5,5,1.0,31.0
0.0,79,4,0,7,1.0,63.0
1.0,93,4,6,4,0.0,77.0
0.0,81,4,0,7,1.0,61.0
0.0,56,3,4,4,1.0,33.0
0.0,46,7,8,9,1.0,39.0
0.0,94,5,9,5,1.0,82.0
1.0,89,4,8,9,0.0,73.0
0.0,63,2,0,4,1.0,37.0
0.0,41,2,5,6,1.0,16.0
1.0,74,5,2,4,0.0,59.0
0.0,67,7,8,5,1.0,59.0
0.0,72,7,1,8,1.0,59.0
0.0,60,5,7,7,1.0,46.0
0.0,92,6,2,5,1.0,80.0
0.0,49,3,4,7,1.0,30.0
1.0,92,5,5,6,0.0,78.0
1.0,85,8,9,6,0.0,81.0
0.0,84,1,9,4,1.0,57.0
1.0,48,1,0,7,0.0,24.0
0.0,77,7,6,7,1.0,66.0
1.0,45,5,6,5,0.0,31.0
1.0,90,5,4,4,0.0,73.0
1.0,92,1,8,4,0.0,66.0
0.0,81,9,1,7,1.0,78.0
1.0,94,1,4,8,0.0,66.0
0.0,57,9,1,7,1.0,50.0
0.0,92,4,8,7,1.0,77.0
1.0,44,6,3,9,0.0,30.0
1.0,50,4,3,9,0.0,34.0
1.0,49,2,0,6,0.0,26.0
1.0,56,1,9,8,0.0,36.0
0.0,65,1,9,8,1.0,39.0
1.0,70,1,0,4,0.0,44.0
1.0,71,4,1,5,0.0,56.0
1.0,60,6,1,9,0.0,47.0
0.0,57,7,9,8,1.0,48.0
1.0,40,5,8,5,0.0,24.0
0.0,47,7,8,8,1.0,41.0
0.0,41,4,5,6,1.0,24.0
1.0,90,4,9,8,0.0,72.0
0.0,54,6,7,9,1.0,45.0
1.0,99,6,6,8,0.0,92.0
0.0,73,9,7,8,1.0,68.0
1.0,75,5,8,6,0.0,62.0
0.0,40,8,7,7,1.0,36.0
0.0,90,5,5,5,1.0,77.0
1.0,60,2,7,9,0.0,40.0
0.0,81,6,7,4,1.0,69.0
1.0,40,9,1,5,0.0,38.0
0.0,71,3,1,5,1.0,50.0
0.0,59,1,0,7,1.0,33.0
1.0,93,1,9,5,0.0,69.0
0.0,78,3,2,6,1.0,54.0
1.0,69,9,3,6,0.0,65.0
1.0,46,8,3,6,0.0,41.0
1.0,96,9,1,9,0.0,94.0
1.0,89,6,5,4,0.0,80.0
0.0,95,4,1,9,1.0,78.0
0.0,47,2,8,6,1.0,21.0
0.0,66,5,1,7,1.0,49.0
1.0,49,8,5,8,0.0,43.0
0.0,53,7,3,5,1.0,40.0
0.0,85,7,5,9,1.0,77.0
1.0,91,3,1,7,0.0,74.0
1.0,93,5,6,4,0.0,78.0
1.0,50,1,2,4,0.0,21.0
0.0,60,9,6,4,1.0,54.0
0.0,72,1,7,4,1.0,47.0
0.0,58,2,6,5,1.0,36.0
1.0,78,3,2,4,0.0,53.0
0.0,63,3,2,4,1.0,45.0
1.0,57,8,6,7,0.0,52.0
1.0,74,7,2,4,0.0,66.0
1.0,91,6,1,9,0.0,79.0
0.0,76,9,2,6,1.0,72.0
0.0,58,1,4,7,1.0,33.0
0.0,92,2,6,6,1.0,70.0
1.0,63,4,1,5,0.0,47.0
0.0,95,3,7,9,1.0,73.0
1.0,73,1,1,9,0.0,50.0
1.0,61,5,3,7,0.0,48.0
1.0,43,7,3,4,0.0,33.0
1.0,96,2,7,6,0.0,72.0
1.0,49,5,0,5,0.0,31.0
1.0,47,7,5,7,0.0,34.0
0.0,72,1,3,4,1.0,41.0
0.0,98,7,5,8,1.0,91.0
1.0,77,4,5,6,0.0,61.0
0.0,82,8,8,5,1.0,75.0
0.0,98,4,3,7,1.0,80.0
0.0,67,6,7,6,1.0,57.0
1.0,84,5,5,9,0.0,71.0
0.0,40,4,4,9,1.0,21.0
1.0,73,8,2,5,0.0,69.0
0.0,48,4,7,7,1.0,32.0
0.0,44,3,9,6,1.0,26.0
1.0,81,8,1,5,0.0,74.0
1.0,49,5,7,7,0.0,34.0
0.0,51,2,6,6,1.0,24.0
0.0,57,9,0,6,1.0,53.0
1.0,97,3,1,7,0.0,74.0
1.0,60,1,2,8,0.0,31.0
1.0,40,8,1,5,0.0,29.0
1.0,42,3,0,5,0.0,21.0
1.0,44,7,6,6,0.0,37.0
0.0,64,1,2,7,1.0,37.0
1.0,88,9,9,9,0.0,87.0
0.0,47,8,7,6,1.0,45.0
0.0,56,3,5,4,1.0,32.0
1.0,48,6,6,6,0.0,35.0
0.0,45,4,6,6,1.0,27.0
1.0,88,1,4,7,0.0,65.0
0.0,79,5,8,9,1.0,64.0
0.0,60,1,2,4,1.0,30.0
0.0,46,1,5,8,1.0,22.0
0.0,46,7,8,7,1.0,35.0
0.0,86,6,0,9,1.0,72.0
1.0,78,2,4,6,0.0,55.0
0.0,93,2,3,4,1.0,71.0
1.0,66,7,8,9,0.0,60.0
1.0,47,1,0,5,0.0,19.0
0.0,48,2,3,7,1.0,25.0
0.0,67,8,0,4,1.0,55.0
0.0,54,6,2,7,1.0,41.0
0.0,41,2,3,4,1.0,17.0
0.0,46,7,0,5,1.0,36.0
0.0,86,4,4,8,1.0,71.0
0.0,57,2,5,5,1.0,35.0
0.0,61,6,0,6,1.0,48.0
0.0,89,9,9,7,1.0,82.0
0.0,49,9,9,8,1.0,48.0
0.0,93,8,3,7,1.0,86.0
0.0,89,3,3,9,1.0,69.0
1.0,72,3,0,4,0.0,50.0
0.0,46,2,1,6,1.0,22.0
1.0,42,5,9,6,0.0,25.0
1.0,53,4,4,7,0.0,33.0
0.0,83,7,1,6,1.0,71.0
1.0,85,4,2,7,0.0,70.0
0.0,75,9,8,4,1.0,71.0
0.0,52,2,4,4,1.0,28.0
1.0,55,6,0,7,0.0,44.0
0.0,55,7,4,5,1.0,46.0
1.0,93,4,2,5,0.0,76.0
0.0,91,7,2,8,1.0,84.0
1.0,64,4,5,5,0.0,47.0
1.0,77,8,9,7,0.0,70.0
0.0,77,9,4,4,1.0,73.0
1.0,89,1,0,6,0.0,63.0
0.0,77,7,1,6,1.0,68.0
0.0,78,9,4,5,1.0,74.0
0.0,95,5,8,8,1.0,82.0
0.0,95,2,4,9,1.0,77.0
1.0,87,6,4,5,0.0,77.0
0.0,80,7,0,8,1.0,71.0
1.0,65,2,4,5,0.0,39.0
1.0,98,2,7,6,0.0,77.0
0.0,52,1,8,8,1.0,25.0
0.0,90,7,2,7,1.0,80.0
1.0,65,9,3,7,0.0,62.0
0.0,94,3,6,4,1.0,75.0
0.0,47,7,5,4,1.0,36.0
1.0,60,6,4,7,0.0,50.0
0.0,90,6,9,8,1.0,81.0
0.0,92,3,8,9,1.0,75.0
1.0,97,2,9,7,0.0,76.0
0.0,76,6,9,9,1.0,66.0
0.0,88,2,2,5,1.0,59.0
0.0,58,2,1,8,1.0,33.0
1.0,40,3,4,5,0.0,19.0
1.0,68,3,9,8,0.0,49.0
0.0,62,6,6,4,1.0,50.0
0.0,72,6,5,6,1.0,56.0
1.0,94,3,3,9,0.0,74.0
0.0,80,1,3,8,1.0,53.0
1.0,62,7,2,7,0.0,60.0
1.0,44,8,4,9,0.0,35.0
0.0,46,2,3,4,1.0,22.0
1.0,96,4,1,4,0.0,80.0
1.0,97,7,2,7,0.0,88.0
1.0,88,1,1,6,0.0,63.0
1.0,61,4,0,8,0.0,44.0
0.0,52,3,7,6,1.0,33.0
0.0,51,5,7,7,1.0,39.0
0.0,43,9,9,8,1.0,45.0
0.0,47,3,1,7,1.0,23.0
1.0,76,5,5,8,0.0,63.0
0.0,70,8,6,4,1.0,63.0
1.0,76,6,0,4,0.0,63.0
0.0,84,4,6,8,1.0,64.0
1.0,65,8,7,6,0.0,62.0
0.0,82,3,8,6,1.0,64.0
1.0,47,3,7,6,0.0,28.0
0.0,79,4,2,5,1.0,60.0
0.0,72,9,7,9,1.0,70.0
0.0,84,5,2,9,1.0,70.0
0.0,68,8,5,9,1.0,60.0
0.0,44,6,3,6,1.0,33.0
1.0,67,3,6,4,0.0,46.0
0.0,92,8,7,5,1.0,88.0
1.0,79,9,9,6,0.0,78.0
0.0,94,4,9,5,1.0,75.0
0.0,62,6,3,4,1.0,51.0
1.0,84,1,7,8,0.0,61.0
0.0,48,4,6,4,1.0,29.0
0.0,41,8,9,5,1.0,36.0
1.0,71,1,7,6,0.0,44.0
1.0,90,3,9,9,0.0,75.0
1.0,91,1,6,5,0.0,63.0
1.0,88,9,2,6,0.0,85.0
0.0,70,2,2,6,1.0,46.0
1.0,69,4,6,8,0.0,55.0
0.0,97,2,0,7,1.0,76.0
1.0,42,4,2,9,0.0,25.0
1.0,90,6,0,5,0.0,74.0
1.0,90,7,5,7,0.0,79.0
0.0,95,3,1,9,1.0,75.0
1.0,48,3,6,6,0.0,28.0
1.0,49,8,7,5,0.0,44.0
1.0,85,5,5,7,0.0,72.0
0.0,89,4,4,4,1.0,72.0
1.0,86,7,3,9,0.0,79.0
0.0,65,9,8,8,1.0,64.0
1.0,40,9,7,4,0.0,35.0
0.0,69,5,4,5,1.0,54.0
0.0,96,8,0,7,1.0,90.0
1.0,77,1,7,6,0.0,52.0
1.0,54,9,7,7,0.0,50.0
1.0,64,8,6,5,0.0,58.0
0.0,45,6,6,5,1.0,33.0
1.0,57,3,7,5,0.0,38.0
0.0,40,3,0,5,1.0,17.0
0.0,95,8,2,9,1.0,90.0
1.0,42,5,3,7,0.0,32.0
0.0,56,7,5,4,1.0,46.0
0.0,87,5,9,6,1.0,76.0
1.0,47,8,9,6,0.0,45.0
0.0,99,4,8,8,1.0,81.0
0.0,88,2,3,9,1.0,66.0
1.0,79,3,5,5,0.0,59.0
1.0,56,8,8,5,0.0,54.0
1.0,64,7,8,5,0.0,59.0
0.0,80,2,5,9,1.0,55.0
0.0,51,6,4,4,1.0,36.0
0.0,68,9,2,5,1.0,66.0
1.0,64,4,4,8,0.0,47.0
0.0,90,9,2,8,1.0,89.0
0.0,75,2,4,4,1.0,50.0
0.0,92,2,9,9,1.0,69.0
1.0,93,9,9,5,0.0,94.0
1.0,68,7,5,7,0.0,60.0
0.0,50,1,6,6,1.0,22.0
0.0,99,6,1,4,1.0,84.0
1.0,43,7,2,7,0.0,34.0
1.0,53,6,9,6,0.0,40.0
0.0,85,6,8,8,1.0,78.0
1.0,77,2,7,6,0.0,56.0
0.0,56,6,3,5,1.0,45.0
1.0,47,9,7,8,0.0,45.0
1.0,75,1,5,4,0.0,50.0
0.0,49,8,0,9,1.0,37.0
1.0,46,5,1,5,0.0,29.0
0.0,75,1,3,5,1.0,44.0
1.0,55,4,3,6,0.0,38.0
1.0,53,1,1,6,0.0,24.0
0.0,55,6,8,6,1.0,43.0
0.0,64,2,1,7,1.0,39.0
1.0,80,5,5,8,0.0,70.0
0.0,43,7,4,4,1.0,37.0
1.0,68,2,3,6,0.0,47.0
0.0,95,6,5,4,1.0,85.0
0.0,45,6,3,6,1.0,32.0
1.0,78,5,9,4,0.0,60.0
0.0,90,2,2,6,1.0,66.0
1.0,79,7,9,9,0.0,74.0
0.0,96,1,3,8,1.0,70.0
0.0,42,6,0,5,1.0,25.0
0.0,40,6,5,6,1.0,25.0
0.0,40,3,1,4,1.0,20.0
1.0,78,2,3,6,0.0,59.0
1.0,60,2,4,5,0.0,33.0
0.0,84,9,7,8,1.0,81.0
0.0,69,5,2,8,1.0,51.0
1.0,71,7,5,8,0.0,64.0
0.0,72,5,0,9,1.0,58.0
0.0,87,7,8,5,1.0,78.0
0.0,61,4,0,9,1.0,43.0
0.0,69,8,1,9,1.0,64.0
0.0,93,7,0,6,1.0,85.0
1.0,85,5,7,5,0.0,73.0
0.0,43,6,3,5,1.0,32.0
0.0,62,5,1,6,1.0,46.0
0.0,94,7,6,7,1.0,85.0
1.0,83,2,7,9,0.0,64.0
0.0,64,5,8,8,1.0,50.0
0.0,51,3,4,4,1.0,29.0
1.0,56,9,2,9,0.0,53.0
1.0,92,6,0,4,0.0,83.0
1.0,54,3,7,6,0.0,36.0
1.0,49,7,5,4,0.0,37.0
0.0,91,8,4,8,1.0,84.0
1.0,91,4,3,4,0.0,74.0
0.0,68,1,4,4,1.0,40.0
1.0,51,6,6,6,0.0,37.0
1.0,40,1,5,6,0.0,11.0
0.0,40,5,9,5,1.0,28.0
1.0,49,7,9,8,0.0,40.0
1.0,57,6,8,4,0.0,47.0
0.0,86,2,9,5,1.0,65.0
0.0,41,4,1,8,1.0,22.0
1.0,88,2,6,5,0.0,66.0
0.0,47,1,0,4,1.0,19.0
0.0,61,3,7,6,1.0,43.0
1.0,61,3,3,6,0.0,41.0
1.0,65,7,7,6,0.0,56.0
0.0,65,1,7,7,1.0,42.0
0.0,48,9,3,5,1.0,45.0
1.0,60,6,3,4,0.0,46.0
0.0,70,4,4,5,1.0,51.0
1.0,91,3,6,6,0.0,74.0
1.0,82,3,5,9,0.0,67.0
0.0,45,2,0,9,1.0,21.0
0.0,95,2,5,5,1.0,73.0
0.0,53,5,2,8,1.0,39.0
0.0,72,9,8,9,1.0,69.0
0.0,46,2,2,9,1.0,24.0
1.0,63,2,8,5,0.0,36.0
0.0,48,6,4,7,1.0,38.0
1.0,50,2,9,7,0.0,29.0
0.0,95,4,7,6,1.0,72.0
1.0,62,6,8,4,0.0,48.0
0.0,87,5,8,8,1.0,71.0
1.0,41,6,9,4,0.0,29.0
0.0,54,1,0,8,1.0,31.0
0.0,74,3,7,7,1.0,56.0
1.0,75,5,6,9,0.0,62.0
1.0,91,5,3,6,0.0,78.0
1.0,93,6,5,5,0.0,83.0
0.0,67,8,9,7,1.0,65.0
1.0,78,5,1,6,0.0,65.0
1.0,83,1,3,9,0.0,59.0
0.0,43,5,7,7,1.0,26.0
0.0,49,3,3,8,1.0,32.0
0.0,45,4,9,4,1.0,27.0
0.0,96,8,3,8,1.0,89.0
0.0,69,7,3,9,1.0,57.0
0.0,93,5,9,5,1.0,77.0
1.0,85,2,8,8,0.0,65.0
1.0,74,6,1,9,0.0,63.0
1.0,82,6,2,7,0.0,74.0
1.0,49,9,3,6,0.0,41.0
1.0,97,8,0,9,0.0,90.0
1.0,92,8,2,9,0.0,88.0
0.0,71,1,1,5,1.0,47.0
0.0,81,5,9,7,1.0,66.0
1.0,81,7,6,9,0.0,75.0
1.0,95,5,0,6,0.0,80.0
1.0,65,8,7,4,0.0,59.0
0.0,54,3,8,8,1.0,34.0
1.0,56,6,0,7,0.0,47.0
0.0,66,5,4,6,1.0,53.0
0.0,57,8,6,6,1.0,50.0
0.0,90,4,1,8,1.0,72.0
0.0,58,8,5,7,1.0,54.0
0.0,51,2,7,7,1.0,28.0
0.0,63,9,7,4,1.0,59.0
0.0,44,9,9,7,1.0,40.0
0.0,63,6,9,9,1.0,55.0
0.0,66,4,7,8,1.0,49.0
1.0,87,4,5,7,0.0,70.0
0.0,69,6,5,4,1.0,57.0
1.0,54,5,2,6,0.0,39.0
0.0,86,6,1,9,1.0,75.0
1.0,98,7,4,7,0.0,87.0
0.0,77,7,8,8,1.0,70.0
0.0,83,9,3,7,1.0,76.0
0.0,73,8,4,5,1.0,68.0
1.0,66,6,5,4,0.0,53.0
1.0,59,6,5,6,0.0,48.0
0.0,80,5,3,5,1.0,63.0
1.0,71,1,3,8,0.0,47.0
0.0,43,9,7,7,1.0,38.0
1.0,44,9,4,4,0.0,43.0
1.0,92,9,4,9,0.0,90.0
1.0,97,8,8,7,0.0,95.0
0.0,47,3,3,7,1.0,24.0
1.0,61,1,6,7,0.0,35.0
1.0,81,8,4,9,0.0,75.0
0.0,61,5,7,4,1.0,46.0
1.0,85,7,7,9,0.0,80.0
1.0,69,4,9,9,0.0,55.0
0.0,55,2,2,8,1.0,32.0
0.0,54,9,8,9,1.0,51.0
0.0,44,9,7,5,1.0,43.0
0.0,42,5,2,4,1.0,23.0
1.0,62,1,9,8,0.0,37.0
0.0,49,7,0,9,1.0,40.0
0.0,44,4,4,6,1.0,24.0
1.0,62,9,3,5,0.0,60.0
0.0,54,6,7,4,1.0,44.0
0.0,70,5,8,7,1.0,57.0
0.0,60,2,5,6,1.0,36.0
0.0,41,2,2,8,1.0,16.0
0.0,61,7,5,8,1.0,52.0
1.0,47,2,3,9,0.0,25.0
1.0,62,6,4,5,0.0,51.0
0.0,71,5,5,6,1.0,56.0
0.0,47,4,8,4,1.0,27.0
0.0,43,7,2,8,1.0,33.0
0.0,69,8,0,6,1.0,60.0
0.0,58,4,1,5,1.0,39.0
0.0,62,1,7,7,1.0,41.0
0.0,57,1,3,6,1.0,35.0
0.0,68,1,1,8,1.0,39.0
1.0,62,5,9,7,0.0,51.0
1.0,72,4,7,5,0.0,56.0
0.0,91,9,9,4,1.0,93.0
1.0,57,7,6,9,0.0,49.0
1.0,93,8,9,9,0.0,88.0
0.0,83,6,0,5,1.0,72.0
1.0,72,1,1,4,0.0,44.0
1.0,46,8,8,8,0.0,41.0
0.0,90,3,9,5,1.0,69.0
0.0,67,8,6,7,1.0,66.0
1.0,40,4,2,4,0.0,20.0
0.0,95,8,4,9,1.0,92.0
0.0,78,1,0,9,1.0,53.0
1.0,73,3,9,6,0.0,50.0
1.0,78,6,2,4,0.0,70.0
1.0,58,9,3,7,0.0,51.0
0.0,70,2,3,7,1.0,45.0
1.0,52,1,6,6,0.0,25.0
1.0,96,3,4,7,0.0,75.0
0.0,63,4,8,4,1.0,45.0
0.0,44,5,6,9,1.0,29.0
0.0,62,3,1,5,1.0,43.0
1.0,40,2,1,9,0.0,16.0
1.0,72,7,6,4,0.0,61.0
1.0,98,9,4,7,0.0,95.0
1.0,95,7,5,6,0.0,85.0
0.0,72,7,3,8,1.0,66.0
0.0,71,7,4,6,1.0,61.0
0.0,98,3,4,6,1.0,79.0
1.0,67,7,6,7,0.0,59.0
0.0,76,1,3,5,1.0,52.0
1.0,80,1,4,5,0.0,56.0
1.0,51,5,3,7,0.0,37.0
1.0,48,2,3,6,0.0,29.0
0.0,89,9,7,4,1.0,84.0
1.0,94,7,4,9,0.0,87.0
1.0,50,4,8,9,0.0,36.0
0.0,72,4,4,5,1.0,56.0
1.0,58,2,7,7,0.0,34.0
0.0,93,5,2,4,1.0,77.0
1.0,96,4,6,6,0.0,80.0
0.0,81,1,0,7,1.0,59.0
0.0,46,3,1,4,1.0,26.0
0.0,70,6,7,4,1.0,57.0
0.0,91,4,5,5,1.0,72.0
1.0,41,9,4,4,0.0,36.0
1.0,58,7,2,9,0.0,51.0
1.0,77,9,0,5,0.0,76.0
1.0,71,3,9,9,0.0,51.0
0.0,49,1,9,7,1.0,28.0
0.0,80,5,9,8,1.0,69.0
0.0,65,6,7,7,1.0,56.0
1.0,69,8,4,9,0.0,64.0
0.0,50,4,8,6,1.0,33.0
0.0,80,5,6,6,1.0,67.0
1.0,99,4,0,9,0.0,84.0
0.0,59,4,6,5,1.0,40.0
1.0,48,4,6,8,0.0,33.0
1.0,47,4,8,9,0.0,31.0
1.0,99,4,1,6,0.0,81.0
1.0,54,5,6,6,0.0,38.0
0.0,73,2,1,7,1.0,48.0
0.0,63,2,9,8,1.0,39.0
0.0,72,9,9,8,1.0,71.0
0.0,80,2,1,6,1.0,55.0
